Commission_Period,Commission_Amount,Agent_Name,Agent_ID,Company,Plan_Name,Source
2024-06-01,10.42,Small E DE Erin,72272287,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,David  Ellison,44859250,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,David  Ellison,44859250,Brittany L Smith,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Christine  Friedman,29937880,Paul Knox,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Christine  Friedman,29937880,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Rebecca  Figueroa,92574743,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Rebecca  Figueroa,92574743,Javier Meyers,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Walters  Hooper,32453005,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Walters  Hooper,32453005,Patrick De La Evans,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Walters  Roth,59623030,Todd Scott,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Walters  Roth,59623030,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Walters  Martinez,64325831,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Walters  Martinez,64325831,Jacqueline Margaret Flores,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Walters I Moreno,65294933,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,21.25,Walters I Moreno,65294933,Rachel Y Alexander,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Walters Obrien,85719113,Austin Santos,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,10.42,Walters Obrien,85719113,Delta Care Corporation,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,25.5,Nicholas  Spencer,26360023,Todd Scott,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Nicholas  Spencer,26360023,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Nicholas  Armstrong,42651318,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Nicholas  Armstrong,42651318,Kathy Jones,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Nicholas  Page,36986319,Daniel A Holland Parks,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Nicholas  Page,36986319,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Nicholas  Singh,30510884,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Nicholas  Singh,30510884,Victor Ramos,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Nicholas Ellison,98504631,Todd Scott,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Nicholas Ellison,98504631,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Nicholas I Wright DE Hannah,96577773,Samuel K Ochoa,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Nicholas I Wright DE Hannah,96577773,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,21.25,Troy  Powell,77139168,Jeremy Long,Healthfirst 65 Plus Plan (HMO),Healthfirst
2024-06-01,10.42,Troy  Powell,77139168,Delta Care Corporation,Healthfirst 65 Plus Plan (HMO),Healthfirst
2024-06-01,25.5,Patricia Friedman Juarez,57804967,Samuel K Ochoa,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Patricia Friedman Juarez,57804967,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,175.0,Cody J Kevin,99671765,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,611.0,Cody J Kevin,99671765,Kirk Baker DBA Carter-Thomas,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-02-01,-102.08,Nancy Silva,80025897,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-02-01,-356.42,Nancy Silva,80025897,Stephen Moore,Healthfirst Signature (HMO),Healthfirst
2024-06-01,102.08,Nancy Silva,80025897,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,356.42,Nancy Silva,80025897,Stephen Moore,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Tamara  Poole,35557093,Jeremy Long,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Tamara  Poole,35557093,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Darrell A Miller,41399576,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,21.25,Darrell A Miller,41399576,Javier Meyers,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Carrie  Bell,66324539,"Shelly Johnston DBA Mcgrath, Fernandez and Cohen",Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Carrie  Bell,66324539,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Carrie E King,98292976,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Carrie E King,98292976,Pamela Friedman,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Carrie G Smith,24774433,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Carrie G Smith,24774433,Stephen M Bailey,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Carrie L Fox,65840891,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Carrie L Fox,65840891,Elizabeth Roth,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Carrie L Peterson,33095977,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,25.5,Carrie L Peterson,33095977,Patrick De La Evans,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Carrie P Marquez,91168381,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,25.5,Carrie P Marquez,91168381,Jacqueline Margaret Flores,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,25.5,Carrie S Moreno,47240641,Austin Santos,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Carrie S Moreno,47240641,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Penny H Johnson,29789292,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Penny H Johnson,29789292,Laurie Lee,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Scott  Gross,64064861,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Scott  Gross,64064861,Elizabeth Roth,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Scott E Elizabeth,99126120,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Scott E Elizabeth,99126120,Chelsea Butler Good Leach Senior Services Corp,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Scott O Galloway,64842767,James Gregory Martinez,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Scott O Galloway,64842767,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Kirk M Harmon,89460338,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Kirk M Harmon,89460338,Laurie Lee,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Caitlin  Hess,52384467,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Caitlin  Hess,52384467,Brittany L Smith,Healthfirst Signature (HMO),Healthfirst
2024-01-01,175.0,Zachary R Friedman,87714838,Kevin V Parks,,Healthfirst
2024-06-01,10.42,Jessica  Friedman,34947313,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Jessica  Friedman,34947313,Patrick De La Evans,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Richard G Brandon,35467334,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Richard G Brandon,35467334,Stephen Moore,Healthfirst Signature (HMO),Healthfirst
2024-01-01,175.0,John  Bailey,98056708,Barbara Santos,,Healthfirst
2024-06-01,10.42,John  Richards,29599120,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,John  Richards,29599120,Jennifer Jackson,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,John  Singh,82034643,Todd Scott,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,John  Singh,82034643,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,John  Galloway,39218886,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,John  Galloway,39218886,Jacqueline Margaret Flores,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,John  Wade,55394484,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,John  Wade,55394484,Elizabeth Roth,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,John  Summers,20717920,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,John  Summers,20717920,Brittany L Smith,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,John  Grant,86035177,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,John  Grant,86035177,Diana Hayes Wilson Consulting Cherry Flowers Inc,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,John  Torres,99919340,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,John  Torres,99919340,Brittany L Smith,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,John  Kim,27345891,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,John  Kim,27345891,Patrick De La Evans,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,John  Avila,68861731,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,John  Avila,68861731,Pamela Friedman,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,John  Reid,73695847,Daniel A Holland Parks,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,John  Reid,73695847,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,John  Harris,99560255,James Gregory Martinez,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,John  Harris,99560255,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,John A Ward,51123754,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,John A Ward,51123754,Elizabeth Roth,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,John A Roth,14759992,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,21.25,John A Roth,14759992,Cesar A White Sanders,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,John B Martinez,75092093,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,John B Martinez,75092093,Chelsea Butler Good Leach Senior Services Corp,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,John B Clarke,91781080,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,John B Clarke,91781080,Chelsea Butler Good Leach Senior Services Corp,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,John D Hampton,47110223,Cassandra D Tate,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,John D Hampton,47110223,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,John D Ward,90293050,James F Scott,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,John D Ward,90293050,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,John Ellison,19486329,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,John Ellison,19486329,Chelsea Butler Good Leach Senior Services Corp,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,John E Jacobs,18677233,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,John E Jacobs,18677233,Pamela Friedman,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,John Stanley,16282590,Eric R Wilson,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,John Stanley,16282590,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,John I Mccarthy,30731141,Eric R Wilson,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,John I Mccarthy,30731141,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-02-01,175.0,John L Bates,31876131,Stephanie D Wright,,Healthfirst
2024-06-01,10.42,John M Schmidt,98521332,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,John M Schmidt,98521332,Cesar A White Sanders,Healthfirst Signature (HMO),Healthfirst
2022-05-01,-10.42,John R Jacobs,21617305,Delta Care Corporation,,Healthfirst
2022-05-01,-10.42,John R Jacobs,21617305,Delta Care Corporation,,Healthfirst
2022-05-01,-10.42,John R Jacobs,21617305,Delta Care Corporation,,Healthfirst
2024-06-01,10.42,John R Jacobs,98816838,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,John R Jacobs,98816838,Jacqueline Margaret Flores,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,John T Ellison,43335568,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,John T Ellison,43335568,Brittany Wells,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-05-01,-175.0,Timothy E Kennedy,93392165,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-05-01,-611.0,Timothy E Kennedy,93392165,Laurie Lee,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,25.5,Carolyn T Larson,21538238,Dylan J Ward,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Carolyn T Larson,21538238,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Carolyn T Armstrong Lozano,80249770,James Gregory Martinez,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Carolyn T Armstrong Lozano,80249770,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Timothy P Steele,17636080,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Timothy P Steele,17636080,David T Lambert,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,William  Jacobson,39225738,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,25.5,William  Jacobson,39225738,Stephen Moore,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Lori A Jones,11336081,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Lori A Jones,11336081,Justin Barber,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Nu L La,72104241,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Nu L La,72104241,Chris Kim,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Mark R Christensen,56428562,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Mark R Christensen,56428562,Kathy Jones,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Shelby D Tanner DE Price,27983549,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Shelby D Tanner DE Price,27983549,Todd Martinez,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Kathleen I Ramirez,74629110,Tracy g Perez DBA Miller PLC,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Kathleen I Ramirez,74629110,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Jones Melanie,91882609,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Jones Melanie,91882609,Elizabeth Roth,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Caleb Jeremiah,45774802,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Caleb Jeremiah,45774802,Chelsea Butler Good Leach Senior Services Corp,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Barnes Martinez,50284765,Tracy g Perez DBA Miller PLC,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Barnes Martinez,50284765,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Sheila  DE LA Mccarthy Crawford,72764605,Sherry k Page DBA Bruce-Clark,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Sheila  DE LA Mccarthy Crawford,72764605,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Sheila  Rodriguez DE Reed Martin,17500041,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Sheila  Rodriguez DE Reed Martin,17500041,Kevin V Parks,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Sheila M Singh Morris,87936955,Delta Care Corporation,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,25.5,Sheila M Singh Morris,87936955,Diana Hayes Wilson Consulting Cherry Flowers Inc,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,25.5,Connor K Dixon,77692744,Benjamin Hensley,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Connor K Dixon,77692744,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-02-01,175.0,Carla  Powell,95864108,Alexis Holmes Baker,,Healthfirst
2024-06-01,10.42,Brown T Scott,95625826,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,25.5,Brown T Scott,95625826,Jennifer Jackson,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,102.08,Hailey King,10675154,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,178.5,Hailey King,10675154,Nicole Jonathan Mcclure DBA Ruiz-Huff,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Ronald  Ward,85180024,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Ronald  Ward,85180024,Mary A Wright,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Ronald  Martinez,43193254,"Shelly Johnston DBA Mcgrath, Fernandez and Cohen",Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,10.42,Ronald  Martinez,43193254,Delta Care Corporation,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,10.42,Ronald L Smith DE Barton,65581359,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Ronald L Smith DE Barton,65581359,Brittany L Smith,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,William A Morris,98288559,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
